Dataset Mode,Feature,Type,Missing Count,Mean,Std,Min,25%,Median,75%,Max
gdsc_auc_metadata_plus_expression,TFPI,continuous,0,6.4380484,2.780911,3.0003917,3.532676935195923,6.194180965423584,8.97105884552002,12.2974205
gdsc_auc_metadata_plus_expression,ARHGDIB,continuous,0,6.7207284,2.7761307,3.1749792,4.0915608406066895,6.022054672241211,9.270320892333984,12.346978
gdsc_auc_metadata_plus_expression,TSPAN1,continuous,0,6.3242435,2.777591,3.1605825,4.001245975494385,4.825840473175049,9.01240062713623,12.290548
gdsc_auc_metadata_plus_expression,LAPTM5,continuous,0,4.512297,2.7388606,2.6580224,2.937073230743408,3.093411922454834,4.300876140594482,12.014384
gdsc_auc_metadata_plus_expression,GPX2,continuous,0,4.841357,2.7357283,2.798761,3.243891477584839,3.404573917388916,4.902920246124268,12.424223
gdsc_auc_metadata_plus_expression,TMSB15A,continuous,0,5.517031,2.6979089,2.7472947,3.334453821182251,4.114070415496826,7.37627649307251,12.654022
gdsc_auc_metadata_plus_expression,GMFG,continuous,0,4.5872474,2.7400935,2.538793,3.0218288898468018,3.2284817695617676,4.058406829833984,11.9259615
gdsc_auc_metadata_plus_expression,CTGF,continuous,0,6.095945,2.6920097,2.638295,3.2786009311676025,5.949387550354004,8.330138206481934,12.199648
gdsc_auc_metadata_plus_expression,AKR1C2,continuous,0,4.881468,2.7305493,2.3550014,2.934159278869629,3.314870595932007,6.554722309112549,11.924213
gdsc_auc_metadata_plus_expression,CXCR4,continuous,0,4.840536,2.7073243,2.717965,2.9777729511260986,3.1749377250671387,6.436866760253906,12.184174
gdsc_auc_metadata_plus_expression,VAMP8,continuous,0,8.438684,2.6768215,2.640202,5.605613708496094,9.73159122467041,10.489585876464844,12.085263
gdsc_auc_metadata_plus_expression,SNAI2,continuous,0,6.3698397,2.6918092,3.0063758,3.721991777420044,5.856529712677002,9.034128189086914,12.12191
gdsc_auc_metadata_plus_expression,S100A6,continuous,0,9.903928,2.704479,3.3821363,8.597920417785645,11.22918701171875,11.842327117919922,12.952368
gdsc_auc_metadata_plus_expression,IFI16,continuous,0,7.7475467,2.6762714,2.8228004,5.445324897766113,8.755982398986816,9.872103691101074,11.996764
gdsc_auc_metadata_plus_expression,IER3,continuous,0,8.261152,2.6714163,2.676644,6.190826892852783,9.173639297485352,10.413260459899902,12.650307
gdsc_auc_metadata_plus_expression,TESC,continuous,0,5.3826656,2.6972864,2.604986,3.113931894302368,3.8670380115509033,7.6654744148254395,12.064633
gdsc_auc_metadata_plus_expression,TIMP3,continuous,0,5.321513,2.6581352,2.8533897,3.160942792892456,3.6136062145233154,7.740817070007324,12.072064
gdsc_auc_metadata_plus_expression,GAL,continuous,0,5.1723404,2.6915798,2.6276917,3.0971662998199463,3.509040117263794,7.382778167724609,12.907053
gdsc_auc_metadata_plus_expression,AKR1C3,continuous,0,6.8944893,2.6758113,2.6355815,4.4897003173828125,6.499735355377197,9.062461853027344,12.208426
gdsc_auc_metadata_plus_expression,SCG2,continuous,0,4.7232065,2.6237175,2.5238132,3.0179941654205322,3.2952911853790283,5.828950881958008,12.316519
gdsc_auc_metadata_plus_expression,CD9,continuous,0,8.691916,2.6525314,2.8819702,7.606063365936279,9.660603523254395,10.675712585449219,12.297673
gdsc_auc_metadata_plus_expression,S100A10,continuous,0,9.271075,2.6491551,2.652237,8.293275833129883,10.40359115600586,11.100753784179688,12.874092
gdsc_auc_metadata_plus_expression,PRAME,continuous,0,5.021002,2.6119268,2.2460268,2.766307830810547,3.5973711013793945,7.333561897277832,11.274441
gdsc_auc_metadata_plus_expression,IGFBP6,continuous,0,6.365747,2.6211424,2.79078,3.79545521736145,5.8862786293029785,8.818582534790039,12.515367
gdsc_auc_metadata_plus_expression,CCL2,continuous,0,4.633594,2.5691233,2.6777241,3.0689899921417236,3.2376487255096436,5.513963222503662,12.527964
gdsc_auc_metadata_plus_expression,SRPX,continuous,0,5.688903,2.5940194,2.8719506,3.663275957107544,4.251607894897461,7.485668182373047,12.272211
gdsc_auc_metadata_plus_expression,GTSF1,continuous,0,4.5684733,2.6501703,2.7711747,3.1244614124298096,3.299696683883667,3.8029890060424805,11.925528
gdsc_auc_metadata_plus_expression,C15orf48,continuous,0,4.9420733,2.606616,2.6658354,3.11763596534729,3.4254093170166016,6.533071517944336,12.103285
gdsc_auc_metadata_plus_expression,IGFBP2,continuous,0,6.086517,2.60509,2.731874,3.495678186416626,5.853572368621826,8.34441089630127,12.3791485
gdsc_auc_metadata_plus_expression,IL1A,continuous,0,4.903881,2.6069248,2.7197638,3.3265891075134277,3.5622446537017822,5.309590816497803,12.784801
gdsc_auc_metadata_plus_expression,CNN3,continuous,0,8.771597,2.6331074,2.734502,8.069280624389648,9.752643585205078,10.59798812866211,12.279498
gdsc_auc_metadata_plus_expression,CLDN4,continuous,0,5.97819,2.602516,3.195574,3.722001075744629,4.171178817749023,8.623645782470703,11.710767
gdsc_auc_metadata_plus_expression,S100A4,continuous,0,7.8743815,2.5784168,3.4286845,5.732071876525879,7.70542573928833,9.938654899597168,13.062568
gdsc_auc_metadata_plus_expression,NMU,continuous,0,5.3615494,2.5991933,2.2197406,2.8408801555633545,4.661923885345459,7.581304550170898,12.183296
gdsc_auc_metadata_plus_expression,C3,continuous,0,5.004239,2.5899084,2.6048603,3.1742212772369385,3.517533779144287,6.6159749031066895,12.726256
gdsc_auc_metadata_plus_expression,PLS3,continuous,0,8.56972,2.572998,2.6059403,8.178933143615723,9.525407791137695,10.277833938598633,11.783886
gdsc_auc_metadata_plus_expression,IL8,continuous,0,5.567633,2.565111,2.9534857,3.416008949279785,4.350790500640869,7.4365105628967285,13.111497
gdsc_auc_metadata_plus_expression,HTRA1,continuous,0,6.172321,2.5755954,2.8766284,3.5625393390655518,5.857227325439453,8.49491024017334,11.718501
gdsc_auc_metadata_plus_expression,SERPINE2,continuous,0,6.7515073,2.5669632,2.8470104,4.242462635040283,6.821751117706299,8.676589965820312,12.977093
gdsc_auc_metadata_plus_expression,RAB34,continuous,0,7.4133735,2.5856652,3.0250773,3.852839946746826,8.700987815856934,9.425897598266602,11.581612
gdsc_auc_metadata_plus_expression,FGFBP1,continuous,0,4.5592413,2.5773046,2.616664,2.9434115886688232,3.099078416824341,5.767549514770508,12.633158
gdsc_auc_metadata_plus_expression,BMP4,continuous,0,5.3118663,2.5892348,2.468794,3.1446404457092285,4.232038497924805,7.243771553039551,12.464497
gdsc_auc_metadata_plus_expression,COL1A2,continuous,0,4.221168,2.528564,2.8237267,3.0520246028900146,3.157081365585327,3.371675729751587,12.861497
gdsc_auc_metadata_plus_expression,IFITM2,continuous,0,7.6676464,2.5615222,3.0679097,5.169393539428711,8.308762550354004,9.885771751403809,11.992099
gdsc_auc_metadata_plus_expression,ID1,continuous,0,8.876187,2.5497494,2.9253125,7.279312610626221,9.591849327087402,10.861327171325684,12.743726
gdsc_auc_metadata_plus_expression,SULF2,continuous,0,5.4518437,2.5584075,2.5937912,3.0600199699401855,4.53407096862793,7.818370342254639,11.224803
gdsc_auc_metadata_plus_expression,SFN,continuous,0,6.2977743,2.5525975,2.826461,3.8534698486328125,5.781954765319824,8.682964324951172,11.540188
gdsc_auc_metadata_plus_expression,TUBB6,continuous,0,8.616958,2.5649738,2.9048843,7.44179105758667,9.555375099182129,10.46406364440918,12.6310425
gdsc_auc_metadata_plus_expression,TSPYL5,continuous,0,4.659804,2.520779,2.393651,2.851472854614258,3.0073466300964355,7.160655975341797,11.750384
gdsc_auc_metadata_plus_expression,S100A2,continuous,0,6.4921937,2.5250473,3.3737116,4.31633996963501,5.6825270652771,8.285634994506836,12.417259
gdsc_auc_metadata_plus_expression,MAP1B,continuous,0,6.775429,2.5209002,3.2665405,3.942157506942749,6.98410177230835,9.090700149536133,11.930017
gdsc_auc_metadata_plus_expression,CTHRC1,continuous,0,5.4786844,2.5192628,2.8251417,3.357562780380249,4.199232578277588,7.67659330368042,11.619744
gdsc_auc_metadata_plus_expression,QPCT,continuous,0,4.613274,2.4718606,2.4504035,2.7318639755249023,3.144409656524658,6.291239261627197,11.709409
gdsc_auc_metadata_plus_expression,AKR1B10P1,continuous,0,4.3891826,2.4983866,2.311429,2.8431754112243652,3.1137421131134033,4.999177932739258,13.115435
gdsc_auc_metadata_plus_expression,PLOD2,continuous,0,7.5199823,2.5183156,2.7845438,6.156839847564697,8.169090270996094,9.338793754577637,11.849985
gdsc_auc_metadata_plus_expression,QPRT,continuous,0,6.7874384,2.5094895,2.73691,3.9575045108795166,7.304999828338623,9.003600120544434,11.533306
gdsc_auc_metadata_plus_expression,F3,continuous,0,6.007853,2.48767,3.1485727,3.7798311710357666,5.076272964477539,8.059673309326172,12.151003
gdsc_auc_metadata_plus_expression,S100A11,continuous,0,8.967157,2.5023558,2.7256293,8.170523643493652,9.860597610473633,10.721421241760254,12.231286
gdsc_auc_metadata_plus_expression,FHL2,continuous,0,7.5050125,2.4947746,2.7723536,5.622052192687988,8.28555965423584,9.49902629852295,12.343445
gdsc_auc_metadata_plus_expression,PLBD1,continuous,0,5.740573,2.5382676,3.0520647,3.654953718185425,4.184162139892578,8.146839141845703,11.64406
gdsc_auc_metadata_plus_expression,INHBB,continuous,0,4.601528,2.5188391,2.3908954,2.8390815258026123,3.0936622619628906,6.1366190910339355,11.569386
gdsc_auc_metadata_plus_expression,PLEK2,continuous,0,5.6675453,2.5024457,2.7038789,3.262218475341797,5.144700527191162,8.149081230163574,10.953874
gdsc_auc_metadata_plus_expression,NQO1,continuous,0,9.392392,2.5047903,3.101585,7.424126148223877,10.16943645477295,11.3406982421875,13.112763
gdsc_auc_metadata_plus_expression,CPE,continuous,0,5.1819415,2.4787097,2.373757,2.990323543548584,4.3181023597717285,7.049821376800537,11.6495495
gdsc_auc_metadata_plus_expression,PYGL,continuous,0,8.01758,2.4888427,2.7480743,5.993404865264893,8.90147876739502,9.964280128479004,12.078353
gdsc_auc_metadata_plus_expression,CTSZ,continuous,0,7.832766,2.4708936,2.8880508,6.3862409591674805,8.660101890563965,9.721195220947266,12.12853
gdsc_auc_metadata_plus_expression,AKAP12,continuous,0,6.2575555,2.4849057,2.649841,3.414262533187866,6.553093433380127,8.36821460723877,11.597515
gdsc_auc_metadata_plus_expression,C3orf14,continuous,0,6.745677,2.477651,2.4869204,3.722612142562866,7.645150661468506,8.679760932922363,11.412612
gdsc_auc_metadata_plus_expression,GALNT3,continuous,0,5.8624926,2.4980648,2.7230392,3.30195951461792,5.561673164367676,8.438241004943848,10.645208
gdsc_auc_metadata_plus_expression,CSTA,continuous,0,5.302842,2.4787166,2.662965,3.59895396232605,4.014749526977539,6.4965739250183105,12.179151
gdsc_auc_metadata_plus_expression,AKR1B10,continuous,0,4.5530214,2.4488044,2.6181138,3.061981678009033,3.381383180618286,4.9599809646606445,13.155026
gdsc_auc_metadata_plus_expression,MX1,continuous,0,5.4982615,2.403727,2.4333856,3.505620002746582,4.696326732635498,7.028916358947754,12.550641
gdsc_auc_metadata_plus_expression,S100A9,continuous,0,4.129478,2.4545963,2.460642,2.847057580947876,3.005828380584717,3.8082666397094727,13.223873
gdsc_auc_metadata_plus_expression,HOXA9,continuous,0,4.694126,2.4472854,2.5178318,2.8965728282928467,3.2699837684631348,6.406075954437256,11.2902
gdsc_auc_metadata_plus_expression,CD44,continuous,0,6.9596014,2.4425688,2.966538,4.338374614715576,7.589643955230713,8.978880882263184,11.863796
gdsc_auc_metadata_plus_expression,C1S,continuous,0,5.0573173,2.414759,2.6529791,3.2353062629699707,3.7940874099731445,6.523399829864502,11.867421
gdsc_auc_metadata_plus_expression,PLAU,continuous,0,5.6844616,2.435739,2.989199,3.483051061630249,4.652896404266357,7.82126522064209,11.612188
gdsc_auc_metadata_plus_expression,CXCL2,continuous,0,5.74069,2.4230573,3.2422283,3.6959235668182373,4.54025411605835,7.706705093383789,12.513941
gdsc_auc_metadata_plus_expression,ASS1,continuous,0,8.815957,2.421997,4.1366177,6.507261753082275,9.29952621459961,10.836526870727539,13.410041
gdsc_auc_metadata_plus_expression,RNF182,continuous,0,4.8254623,2.391574,2.4886153,2.854292154312134,3.388453960418701,7.048292636871338,11.081611
gdsc_auc_metadata_plus_expression,IGF2BP2,continuous,0,7.45527,2.4012856,2.4823377,6.444383144378662,8.35269546508789,9.242499351501465,11.129937
gdsc_auc_metadata_plus_expression,ACTA2,continuous,0,6.062054,2.410617,2.8565817,3.893045425415039,5.6811041831970215,7.72459602355957,13.124084
gdsc_auc_metadata_plus_expression,SERPINB1,continuous,0,8.211867,2.4290566,2.7994683,6.878665924072266,8.83674144744873,10.064417839050293,12.88218
gdsc_auc_metadata_plus_expression,DUSP4,continuous,0,7.2922745,2.4168663,3.1384468,5.0014824867248535,7.433311462402344,9.309178352355957,12.360207
gdsc_auc_metadata_plus_expression,PTN,continuous,0,4.6307764,2.3868434,2.7368784,3.1480557918548584,3.3544585704803467,5.410001754760742,12.235873
gdsc_auc_metadata_plus_expression,BAMBI,continuous,0,7.170016,2.4253204,3.220894,5.0644989013671875,7.248518943786621,9.053590774536133,12.842066
gdsc_auc_metadata_plus_expression,ERRFI1,continuous,0,8.48392,2.435279,2.6266348,7.00371789932251,8.994842529296875,10.362175941467285,12.734439
gdsc_auc_metadata_plus_expression,LUM,continuous,0,4.032004,2.3795614,2.454003,2.752960205078125,2.8670783042907715,3.5781917572021484,12.053387
gdsc_auc_metadata_plus_expression,MMP1,continuous,0,4.3918285,2.4466476,2.7078998,3.0283727645874023,3.16817569732666,4.379515647888184,13.079793
gdsc_auc_metadata_plus_expression,CPVL,continuous,0,5.283674,2.4004328,2.4653666,3.0705678462982178,4.537555694580078,7.320058822631836,11.707585
gdsc_auc_metadata_plus_expression,PTGR1,continuous,0,7.243395,2.4086347,2.6782825,5.343013286590576,7.954346179962158,8.975533485412598,12.182632
gdsc_auc_metadata_plus_expression,CD53,continuous,0,4.0358024,2.369753,2.6277807,2.919193983078003,2.9994776248931885,3.157810688018799,11.458222
gdsc_auc_metadata_plus_expression,ITGA2,continuous,0,5.8942833,2.3907967,2.597062,3.4039628505706787,5.655817985534668,7.968356132507324,11.166861
gdsc_auc_metadata_plus_expression,DFNA5,continuous,0,6.0896773,2.3833373,2.2736518,3.401850461959839,6.423804759979248,8.214492797851562,11.533322
gdsc_auc_metadata_plus_expression,VEGFC,continuous,0,5.4206142,2.369527,2.560974,3.381397247314453,4.233404636383057,7.718917369842529,11.061776
gdsc_auc_metadata_plus_expression,COL3A1,continuous,0,4.1171317,2.3549829,2.7070687,2.953118324279785,3.03912353515625,3.4577770233154297,12.262938
gdsc_auc_metadata_plus_expression,FAT1,continuous,0,8.413701,2.3689826,2.9349399,7.44688606262207,9.173761367797852,10.074113845825195,12.254662
gdsc_auc_metadata_plus_expression,SCG5,continuous,0,4.8675804,2.3557851,2.656143,3.2136571407318115,3.650947093963623,6.022852897644043,12.301605
gdsc_auc_metadata_plus_expression,CDH2,continuous,0,5.5111423,2.3674543,2.8395646,3.2567529678344727,4.76953649520874,7.761855125427246,10.566818
gdsc_auc_metadata_plus_expression,TUBA1A,continuous,0,9.204559,2.3831697,2.9118254,7.96474552154541,9.782163619995117,10.868757247924805,13.28497
gdsc_auc_metadata_plus_expression,TWIST1,continuous,0,5.657379,2.3768137,2.452634,3.5856878757476807,4.797183990478516,7.811398506164551,11.86384
gdsc_auc_metadata_plus_expression,PNMAL1,continuous,0,4.63879,2.3466203,2.479494,2.919909715652466,3.108314275741577,6.884584903717041,10.357973
gdsc_auc_metadata_plus_expression,PLIN2,continuous,0,6.622016,2.358942,2.8782988,3.946058988571167,7.086153030395508,8.458734512329102,12.5414295
gdsc_auc_metadata_plus_expression,CXCL1,continuous,0,5.0365186,2.3549037,2.938262,3.4139883518218994,3.678926706314087,6.295477390289307,12.742998
gdsc_auc_metadata_plus_expression,ITM2A,continuous,0,3.673444,2.3202782,2.4178748,2.6273322105407715,2.722438335418701,2.932939052581787,12.696717
gdsc_auc_metadata_plus_expression,TFF3,continuous,0,4.0454206,2.2996743,2.6014075,2.94172739982605,3.087698221206665,3.443500280380249,12.279365
gdsc_auc_metadata_plus_expression,POU2AF1,continuous,0,3.9843564,2.3577538,2.7032192,2.955080509185791,3.0657389163970947,3.2691774368286133,11.79344
gdsc_auc_metadata_plus_expression,CST6,continuous,0,4.8967695,2.3603532,3.0617893,3.6185264587402344,3.813828229904175,4.52650260925293,12.86802
gdsc_auc_metadata_plus_expression,GSTP1,continuous,0,10.85645,2.3763626,2.968056,10.927830696105957,11.646583557128906,12.134243965148926,13.663094
gdsc_auc_metadata_plus_expression,IL1B,continuous,0,4.570116,2.320889,2.7694414,3.1736233234405518,3.4018168449401855,4.7855424880981445,12.5301285
gdsc_auc_metadata_plus_expression,TNFSF10,continuous,0,5.1561337,2.3347416,2.5108805,3.0717954635620117,4.378793239593506,6.8150410652160645,11.727951
gdsc_auc_metadata_plus_expression,SDC2,continuous,0,5.477748,2.3453293,2.9518251,3.4671993255615234,4.147927761077881,7.713656902313232,11.490001
gdsc_auc_metadata_plus_expression,ELAVL2,continuous,0,4.3918695,2.297958,2.4980662,2.8310978412628174,3.0290064811706543,5.867849349975586,11.757151
gdsc_auc_metadata_plus_expression,HOXB2,continuous,0,5.368374,2.3431668,2.602399,3.267094612121582,4.167671203613281,7.611240863800049,11.570817
gdsc_auc_metadata_plus_expression,CMBL,continuous,0,7.123985,2.3492422,2.6267242,4.496394634246826,7.758863925933838,9.000924110412598,11.848308
gdsc_auc_metadata_plus_expression,TNC,continuous,0,5.0381603,2.3138921,2.801579,3.1823062896728516,3.677034616470337,6.729433059692383,11.208925
gdsc_auc_metadata_plus_expression,SGK1,continuous,0,6.5259614,2.3115008,3.00781,4.398906230926514,6.43403959274292,8.220630645751953,12.148778
gdsc_auc_metadata_plus_expression,NRN1,continuous,0,5.2490225,2.328811,2.8310418,3.3967947959899902,3.8776586055755615,7.2425456047058105,12.059103
gdsc_auc_metadata_plus_expression,LAMA3,continuous,0,5.1346245,2.3238683,2.6381006,3.116959571838379,4.013164520263672,7.111281394958496,11.687986
gdsc_auc_metadata_plus_expression,FAM127A,continuous,0,9.159957,2.3746047,2.627114,8.893390655517578,9.913544654846191,10.600493431091309,12.364574
gdsc_auc_metadata_plus_expression,BLNK,continuous,0,4.40602,2.3196185,2.6000035,2.9757204055786133,3.1532318592071533,5.320226669311523,11.670341
gdsc_auc_metadata_plus_expression,SORL1,continuous,0,6.688441,2.3377848,2.9113128,4.154544830322266,7.077297210693359,8.533156394958496,11.807995
gdsc_auc_metadata_plus_expression,MYLK,continuous,0,5.762975,2.315981,3.0353074,3.6329212188720703,4.985905647277832,7.690765857696533,11.672298
gdsc_auc_metadata_plus_expression,TNFRSF11B,continuous,0,4.410317,2.3148556,2.5274026,2.92533278465271,3.19441819190979,5.28740930557251,12.307915
gdsc_auc_metadata_plus_expression,SLC27A2,continuous,0,5.497253,2.3196747,2.4924543,3.203629493713379,5.1642866134643555,7.616664886474609,11.162608
gdsc_auc_metadata_plus_expression,APOBEC3B,continuous,0,6.540994,2.2891765,2.351114,4.512091159820557,7.21348237991333,8.405471801757812,10.53083
gdsc_auc_metadata_plus_expression,CALD1,continuous,0,5.881502,2.2793684,2.8411558,3.208509683609009,6.179971218109131,7.6640472412109375,11.613014
gdsc_auc_metadata_plus_expression,CORO1A,continuous,0,4.900583,2.2980187,2.9629676,3.411062002182007,3.730034112930298,5.433387756347656,11.331165
gdsc_auc_metadata_plus_expression,RNF128,continuous,0,4.625163,2.3004472,2.5211751,2.9730286598205566,3.203803777694702,6.4256086349487305,11.389774
gdsc_auc_metadata_plus_expression,AHNAK2,continuous,0,5.8810096,2.303796,2.9322834,3.4875149726867676,5.7760701179504395,7.996799468994141,11.131746
gdsc_auc_metadata_plus_expression,SQRDL,continuous,0,7.962681,2.2799516,3.07534,6.240469455718994,8.46148681640625,9.78670883178711,12.357521
gdsc_auc_metadata_plus_expression,MLLT11,continuous,0,6.2897854,2.3023014,2.5918121,4.197052955627441,6.2362847328186035,8.124037742614746,11.976437
gdsc_auc_metadata_plus_expression,SMARCA1,continuous,0,6.53716,2.3059487,2.785946,3.787032127380371,7.46683406829834,8.386075019836426,10.500727
gdsc_auc_metadata_plus_expression,SERPINE1,continuous,0,4.9957733,2.2940464,2.9515388,3.3473942279815674,3.6345391273498535,6.537621974945068,11.7492695
gdsc_auc_metadata_plus_expression,PLK2,continuous,0,6.1961155,2.2978165,2.8222966,3.6707730293273926,6.2191290855407715,8.270495414733887,11.060027
gdsc_auc_metadata_plus_expression,TNNT1,continuous,0,7.431467,2.2919145,3.2400026,5.349295616149902,7.978768348693848,9.338156700134277,12.25845
gdsc_auc_metadata_plus_expression,ESRP2,continuous,0,5.2903895,2.3117008,2.8118045,3.283432722091675,3.7094039916992188,7.776252269744873,10.847937
gdsc_auc_metadata_plus_expression,OCIAD2,continuous,0,8.744094,2.2778978,2.454356,8.424888610839844,9.46225643157959,10.196444511413574,12.114714
gdsc_auc_metadata_plus_expression,SEPP1,continuous,0,4.7378893,2.2854714,2.4633563,2.9043333530426025,3.5275142192840576,6.583010673522949,11.607748
gdsc_auc_metadata_plus_expression,PHLDA1,continuous,0,6.8266025,2.282209,3.2166,4.426174640655518,7.190749168395996,8.760437965393066,11.026446
gdsc_auc_metadata_plus_expression,TNFRSF12A,continuous,0,8.077673,2.273441,3.3868446,5.724660873413086,8.997042655944824,9.965900421142578,11.725766
gdsc_auc_metadata_plus_expression,TUSC3,continuous,0,6.623669,2.301313,2.9163573,3.6286778450012207,7.626866340637207,8.470118522644043,10.415651
gdsc_auc_metadata_plus_expression,KRT15,continuous,0,5.4361315,2.2826338,2.9648964,3.721651077270508,4.253289222717285,6.809879779815674,12.564775
gdsc_auc_metadata_plus_expression,IFIT1,continuous,0,6.478085,2.2531867,2.9120383,4.467624187469482,6.2895188331604,8.093582153320312,12.345304
gdsc_auc_metadata_plus_expression,BEX2,continuous,0,6.0623064,2.2761078,2.6793487,3.823253631591797,5.746240615844727,7.878905773162842,11.318213
gdsc_auc_metadata_plus_expression,CTSH,continuous,0,7.406518,2.2703362,2.7970812,5.6702141761779785,7.601047515869141,9.09655475616455,12.964883
gdsc_auc_metadata_plus_expression,EMP3,continuous,0,6.2745795,2.2758617,2.5973978,3.7872438430786133,6.799450874328613,8.316959381103516,11.089355
gdsc_auc_metadata_plus_expression,MDK,continuous,0,7.2638526,2.2623854,3.394642,5.107776165008545,7.643148422241211,9.118422508239746,11.564366
gdsc_auc_metadata_plus_expression,COL17A1,continuous,0,4.5270953,2.252633,2.8050408,3.1912407875061035,3.3676602840423584,4.6944403648376465,12.163289
gdsc_auc_metadata_plus_expression,RAB32,continuous,0,6.812678,2.250549,2.6501958,4.555026531219482,7.574294567108154,8.505681037902832,11.077616
gdsc_auc_metadata_plus_expression,KIF26A,continuous,0,5.084967,2.268828,2.7747967,3.313478469848633,3.891500473022461,6.722989082336426,12.038278
gdsc_auc_metadata_plus_expression,PLAT,continuous,0,5.116472,2.2738311,3.0815372,3.4115779399871826,3.84987211227417,6.588433265686035,12.443012
gdsc_auc_metadata_plus_expression,COL6A3,continuous,0,4.1198597,2.2620993,2.85757,3.096639633178711,3.192420721054077,3.475074052810669,12.407433
gdsc_auc_metadata_plus_expression,PMP22,continuous,0,5.9137907,2.2425923,2.8161185,3.77032470703125,5.52803897857666,7.8507890701293945,12.019613
gdsc_auc_metadata_plus_expression,AGR2,continuous,0,4.4171553,2.2860706,2.7311544,3.087461471557617,3.2299532890319824,4.713555335998535,12.436704
gdsc_auc_metadata_plus_expression,INSM1,continuous,0,3.721357,2.160835,2.6033351,2.841212272644043,2.939635992050171,3.130925178527832,13.219444
gdsc_auc_metadata_plus_expression,CA2,continuous,0,4.7562814,2.257903,2.635616,3.1406636238098145,3.464019298553467,6.0194830894470215,12.438924
gdsc_auc_metadata_plus_expression,GPR87,continuous,0,4.249824,2.2521129,2.585878,2.9084081649780273,3.048645257949829,4.663412570953369,10.993549
gdsc_auc_metadata_plus_expression,DUSP6,continuous,0,7.1372557,2.2670484,3.0588543,5.233663082122803,7.419414043426514,9.005817413330078,11.905486
gdsc_auc_metadata_plus_expression,KRT6A,continuous,0,3.675377,2.2344387,2.6129308,2.787405014038086,2.848451614379883,2.9384360313415527,12.668067
gdsc_auc_metadata_plus_expression,KLF5,continuous,0,5.6189885,2.264605,2.7287302,3.4890894889831543,4.860631465911865,7.699915409088135,10.843963
gdsc_auc_metadata_plus_expression,C8orf4,continuous,0,3.9094543,2.2439537,2.1571765,2.554920196533203,2.707423210144043,4.474632263183594,11.521912
gdsc_auc_metadata_plus_expression,CSAG1,continuous,0,4.6428576,2.2449143,2.719112,3.125014066696167,3.3045969009399414,6.906643390655518,10.436557
gdsc_auc_metadata_plus_expression,TIMP1,continuous,0,7.706723,2.2301414,2.7580473,6.618835926055908,8.25925064086914,9.21935749053955,12.479441
gdsc_auc_metadata_plus_expression,FOS,continuous,0,5.942729,2.2573829,2.8888211,3.8525805473327637,5.416656017303467,7.817996501922607,11.611913
gdsc_auc_metadata_plus_expression,CD74,continuous,0,4.506656,2.246014,2.8246644,3.079828977584839,3.3123831748962402,4.954081058502197,10.995447
gdsc_auc_metadata_plus_expression,SDC4,continuous,0,7.6012487,2.2508667,2.665905,6.006898403167725,8.233129501342773,9.412091255187988,11.510834
gdsc_auc_metadata_plus_expression,COCH,continuous,0,5.668272,2.247038,2.7076025,3.3818750381469727,5.377956390380859,7.6147308349609375,11.412677
gdsc_auc_metadata_plus_expression,PYCARD,continuous,0,5.3793488,2.2481997,2.6107824,3.137126922607422,5.07066535949707,7.448093414306641,11.339247
gdsc_auc_metadata_plus_expression,CDH3,continuous,0,4.855037,2.2336745,2.7257378,3.1899120807647705,3.486754894256592,6.726349830627441,11.077766
gdsc_auc_metadata_plus_expression,CEBPD,continuous,0,7.5175066,2.2203383,2.7507424,6.074856281280518,8.018189430236816,9.189090728759766,12.302782
gdsc_auc_metadata_plus_expression,ADORA2B,continuous,0,6.757041,2.2173374,2.709921,4.891836643218994,7.099001884460449,8.62278938293457,11.054728
gdsc_auc_metadata_plus_expression,KCNK1,continuous,0,6.1478395,2.2314367,3.0122986,3.6097640991210938,6.494303226470947,8.154648780822754,11.082622
gdsc_auc_metadata_plus_expression,PALLD,continuous,0,7.7374296,2.1948104,2.8370314,6.576440811157227,8.297147750854492,9.336475372314453,11.751109
gdsc_auc_metadata_plus_expression,PDLIM1,continuous,0,8.15147,2.2015908,3.0338984,6.9222025871276855,8.624530792236328,9.742280006408691,12.6044655
gdsc_auc_metadata_plus_expression,CTSL1,continuous,0,7.7384486,2.184375,3.174076,6.5606303215026855,8.301098823547363,9.282605171203613,12.535021
gdsc_auc_metadata_plus_expression,TSPAN13,continuous,0,7.833429,2.219401,2.5597978,6.498934268951416,8.509363174438477,9.490496635437012,12.406613
gdsc_auc_metadata_plus_expression,LAPTM4B,continuous,0,9.158913,2.2444744,2.8179655,9.195022583007812,9.927794456481934,10.422463417053223,12.291696
gdsc_auc_metadata_plus_expression,LRMP,continuous,0,4.298376,2.2151864,2.8577235,3.1835992336273193,3.29012393951416,3.563725471496582,12.110796
gdsc_auc_metadata_plus_expression,PMEPA1,continuous,0,6.426793,2.2390218,2.9303467,4.417168617248535,6.391638278961182,8.138387680053711,11.919534
gdsc_auc_metadata_plus_expression,DSG2,continuous,0,6.316373,2.212843,2.5981355,3.716254472732544,6.880842685699463,8.112175941467285,10.529959
gdsc_auc_metadata_plus_expression,CLDN1,continuous,0,5.364074,2.2313845,2.959097,3.3929126262664795,4.4080424308776855,7.150078296661377,10.839646
